source,target,ligand,receptor,prob,pval,interaction_name,interaction_name_2,pathway_name,annotation,evidence,datasets,source.ligand,target.receptor,ligand.pvalues,ligand.logFC,ligand.pct.1,ligand.pct.2,receptor.pvalues,receptor.logFC,receptor.pct.1,receptor.pct.2
Endothelial Progenitor,CV 1,CDH2,CDH2,0.0029010643066816706,0,CDH2_CDH2,CDH2 - CDH2,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,Endothelial Progenitor.CDH2,CV 1.CDH2,0.09901601440952858,0.0654343582592729,35.79545454545455,23.684210526315788,5.066218029212256e-11,0.18342335825469464,47.76119402985074,29.743589743589745
Hepatocyte Progenitor,CV 1,CDH2,CDH2,0.0029010643066816706,0,CDH2_CDH2,CDH2 - CDH2,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,Hepatocyte Progenitor.CDH2,CV 1.CDH2,2.9503456879853096e-7,0.279544567755671,37.65822784810127,7.792207792207792,5.066218029212256e-11,0.18342335825469464,47.76119402985074,29.743589743589745
HSC/Fibroblasts,CV 1,CDH2,CDH2,0.0103227946441678,0,CDH2_CDH2,CDH2 - CDH2,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,HSC/Fibroblasts.CDH2,CV 1.CDH2,2.262692457904862e-21,0.3112514540829006,56.62020905923345,32.864450127877234,5.066218029212256e-11,0.18342335825469464,47.76119402985074,29.743589743589745
Cholangiocytes,CV 1,CDH2,CDH2,0.0103227946441678,0,CDH2_CDH2,CDH2 - CDH2,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,Cholangiocytes.CDH2,CV 1.CDH2,0.004294619993744757,0.1873771670362196,60.317460317460316,41.40625,5.066218029212256e-11,0.18342335825469464,47.76119402985074,29.743589743589745
IZ 1,CV 1,CDH2,CDH2,0.0029010643066816706,0,CDH2_CDH2,CDH2 - CDH2,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,IZ 1.CDH2,CV 1.CDH2,6.388317755463506e-9,0.1618140706088032,47.286821705426355,29.333333333333332,5.066218029212256e-11,0.18342335825469464,47.76119402985074,29.743589743589745
IZ 2,CV 1,CDH2,CDH2,0.0029010643066816706,0,CDH2_CDH2,CDH2 - CDH2,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,IZ 2.CDH2,CV 1.CDH2,1.4922535549804927e-9,0.153824329339656,44.827586206896555,30.603448275862068,5.066218029212256e-11,0.18342335825469464,47.76119402985074,29.743589743589745
IZ 3,CV 1,CDH2,CDH2,0.0029010643066816706,0,CDH2_CDH2,CDH2 - CDH2,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,IZ 3.CDH2,CV 1.CDH2,0.010182033980304865,0.0822442496331619,45.52238805970149,40.9683426443203,5.066218029212256e-11,0.18342335825469464,47.76119402985074,29.743589743589745
IZ 4,CV 1,CDH2,CDH2,0.008652987175562614,0,CDH2_CDH2,CDH2 - CDH2,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,IZ 4.CDH2,CV 1.CDH2,3.392187762644444e-9,0.2142860084729073,55.72232645403376,37.89173789173789,5.066218029212256e-11,0.18342335825469464,47.76119402985074,29.743589743589745
IZ 5,CV 1,CDH2,CDH2,0.008652987175562614,0,CDH2_CDH2,CDH2 - CDH2,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,IZ 5.CDH2,CV 1.CDH2,1.62666893741486e-17,0.2919324083126996,57.2938689217759,28.611898016997166,5.066218029212256e-11,0.18342335825469464,47.76119402985074,29.743589743589745
IZ 6,CV 1,CDH2,CDH2,0.0029010643066816706,0,CDH2_CDH2,CDH2 - CDH2,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,IZ 6.CDH2,CV 1.CDH2,1.402215827240978e-4,0.13635171785013706,46.17283950617284,32.86713286713287,5.066218029212256e-11,0.18342335825469464,47.76119402985074,29.743589743589745
PP 1,CV 1,CDH2,CDH2,0.0029010643066816706,0,CDH2_CDH2,CDH2 - CDH2,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,PP 1.CDH2,CV 1.CDH2,9.299632597458164e-9,0.14747720926430147,45.366528354080224,31.54471544715447,5.066218029212256e-11,0.18342335825469464,47.76119402985074,29.743589743589745
PP 2,CV 1,CDH2,CDH2,0.0029010643066816706,0,CDH2_CDH2,CDH2 - CDH2,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,PP 2.CDH2,CV 1.CDH2,0.00309447076007122,0.08630966593810457,43.64406779661017,35.86206896551724,5.066218029212256e-11,0.18342335825469464,47.76119402985074,29.743589743589745
PP 3,CV 1,CDH2,CDH2,0.0029010643066816706,0,CDH2_CDH2,CDH2 - CDH2,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,PP 3.CDH2,CV 1.CDH2,3.9232503655425983e-7,0.1753501627116314,46.841477949940405,30.14705882352941,5.066218029212256e-11,0.18342335825469464,47.76119402985074,29.743589743589745
PP 4,CV 1,CDH2,CDH2,0.0029010643066816706,0,CDH2_CDH2,CDH2 - CDH2,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,PP 4.CDH2,CV 1.CDH2,5.137411084410671e-11,0.20224672236845442,49.81818181818182,31.762295081967213,5.066218029212256e-11,0.18342335825469464,47.76119402985074,29.743589743589745
CV 1,CV 1,CDH2,CDH2,0.0029010643066816706,0,CDH2_CDH2,CDH2 - CDH2,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,CV 1.CDH2,CV 1.CDH2,5.066218029212256e-11,0.18342335825469464,47.76119402985074,29.743589743589745,5.066218029212256e-11,0.18342335825469464,47.76119402985074,29.743589743589745
CV 2,CV 1,CDH2,CDH2,0.0029010643066816706,0,CDH2_CDH2,CDH2 - CDH2,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,CV 2.CDH2,CV 1.CDH2,0.01994045981359675,0.09261942283869135,48.95348837209303,44.73684210526316,5.066218029212256e-11,0.18342335825469464,47.76119402985074,29.743589743589745
Endothelial Progenitor,CV 2,CDH2,CDH2,0.0029010643066816706,0,CDH2_CDH2,CDH2 - CDH2,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,Endothelial Progenitor.CDH2,CV 2.CDH2,0.09901601440952858,0.0654343582592729,35.79545454545455,23.684210526315788,0.01994045981359675,0.09261942283869135,48.95348837209303,44.73684210526316
Hepatocyte Progenitor,CV 2,CDH2,CDH2,0.0029010643066816706,0,CDH2_CDH2,CDH2 - CDH2,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,Hepatocyte Progenitor.CDH2,CV 2.CDH2,2.9503456879853096e-7,0.279544567755671,37.65822784810127,7.792207792207792,0.01994045981359675,0.09261942283869135,48.95348837209303,44.73684210526316
HSC/Fibroblasts,CV 2,CDH2,CDH2,0.0103227946441678,0,CDH2_CDH2,CDH2 - CDH2,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,HSC/Fibroblasts.CDH2,CV 2.CDH2,2.262692457904862e-21,0.3112514540829006,56.62020905923345,32.864450127877234,0.01994045981359675,0.09261942283869135,48.95348837209303,44.73684210526316
Cholangiocytes,CV 2,CDH2,CDH2,0.0103227946441678,0,CDH2_CDH2,CDH2 - CDH2,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,Cholangiocytes.CDH2,CV 2.CDH2,0.004294619993744757,0.1873771670362196,60.317460317460316,41.40625,0.01994045981359675,0.09261942283869135,48.95348837209303,44.73684210526316
IZ 1,CV 2,CDH2,CDH2,0.0029010643066816706,0,CDH2_CDH2,CDH2 - CDH2,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,IZ 1.CDH2,CV 2.CDH2,6.388317755463506e-9,0.1618140706088032,47.286821705426355,29.333333333333332,0.01994045981359675,0.09261942283869135,48.95348837209303,44.73684210526316
IZ 2,CV 2,CDH2,CDH2,0.0029010643066816706,0,CDH2_CDH2,CDH2 - CDH2,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,IZ 2.CDH2,CV 2.CDH2,1.4922535549804927e-9,0.153824329339656,44.827586206896555,30.603448275862068,0.01994045981359675,0.09261942283869135,48.95348837209303,44.73684210526316
IZ 3,CV 2,CDH2,CDH2,0.0029010643066816706,0,CDH2_CDH2,CDH2 - CDH2,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,IZ 3.CDH2,CV 2.CDH2,0.010182033980304865,0.0822442496331619,45.52238805970149,40.9683426443203,0.01994045981359675,0.09261942283869135,48.95348837209303,44.73684210526316
IZ 4,CV 2,CDH2,CDH2,0.008652987175562614,0,CDH2_CDH2,CDH2 - CDH2,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,IZ 4.CDH2,CV 2.CDH2,3.392187762644444e-9,0.2142860084729073,55.72232645403376,37.89173789173789,0.01994045981359675,0.09261942283869135,48.95348837209303,44.73684210526316
IZ 5,CV 2,CDH2,CDH2,0.008652987175562614,0,CDH2_CDH2,CDH2 - CDH2,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,IZ 5.CDH2,CV 2.CDH2,1.62666893741486e-17,0.2919324083126996,57.2938689217759,28.611898016997166,0.01994045981359675,0.09261942283869135,48.95348837209303,44.73684210526316
IZ 6,CV 2,CDH2,CDH2,0.0029010643066816706,0,CDH2_CDH2,CDH2 - CDH2,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,IZ 6.CDH2,CV 2.CDH2,1.402215827240978e-4,0.13635171785013706,46.17283950617284,32.86713286713287,0.01994045981359675,0.09261942283869135,48.95348837209303,44.73684210526316
PP 1,CV 2,CDH2,CDH2,0.0029010643066816706,0,CDH2_CDH2,CDH2 - CDH2,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,PP 1.CDH2,CV 2.CDH2,9.299632597458164e-9,0.14747720926430147,45.366528354080224,31.54471544715447,0.01994045981359675,0.09261942283869135,48.95348837209303,44.73684210526316
PP 2,CV 2,CDH2,CDH2,0.0029010643066816706,0,CDH2_CDH2,CDH2 - CDH2,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,PP 2.CDH2,CV 2.CDH2,0.00309447076007122,0.08630966593810457,43.64406779661017,35.86206896551724,0.01994045981359675,0.09261942283869135,48.95348837209303,44.73684210526316
PP 3,CV 2,CDH2,CDH2,0.0029010643066816706,0,CDH2_CDH2,CDH2 - CDH2,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,PP 3.CDH2,CV 2.CDH2,3.9232503655425983e-7,0.1753501627116314,46.841477949940405,30.14705882352941,0.01994045981359675,0.09261942283869135,48.95348837209303,44.73684210526316
PP 4,CV 2,CDH2,CDH2,0.0029010643066816706,0,CDH2_CDH2,CDH2 - CDH2,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,PP 4.CDH2,CV 2.CDH2,5.137411084410671e-11,0.20224672236845442,49.81818181818182,31.762295081967213,0.01994045981359675,0.09261942283869135,48.95348837209303,44.73684210526316
CV 1,CV 2,CDH2,CDH2,0.0029010643066816706,0,CDH2_CDH2,CDH2 - CDH2,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,CV 1.CDH2,CV 2.CDH2,5.066218029212256e-11,0.18342335825469464,47.76119402985074,29.743589743589745,0.01994045981359675,0.09261942283869135,48.95348837209303,44.73684210526316
CV 2,CV 2,CDH2,CDH2,0.0029010643066816706,0,CDH2_CDH2,CDH2 - CDH2,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,CV 2.CDH2,CV 2.CDH2,0.01994045981359675,0.09261942283869135,48.95348837209303,44.73684210526316,0.01994045981359675,0.09261942283869135,48.95348837209303,44.73684210526316
Endothelial Progenitor,Endothelial Progenitor,CDH1,CDH1,0.0029010643066816706,0,CDH1_CDH1,CDH1 - CDH1,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,Endothelial Progenitor.CDH1,Endothelial Progenitor.CDH1,NA,NA,NA,NA,NA,NA,NA,NA
Hepatocyte Progenitor,Endothelial Progenitor,CDH1,CDH1,0.0029010643066816706,0,CDH1_CDH1,CDH1 - CDH1,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,Hepatocyte Progenitor.CDH1,Endothelial Progenitor.CDH1,0.038466196997986576,0.10241452961433922,30.37974683544304,19.480519480519483,NA,NA,NA,NA
Cholangiocytes,Endothelial Progenitor,CDH1,CDH1,0.008652987175562614,0,CDH1_CDH1,CDH1 - CDH1,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,Cholangiocytes.CDH1,Endothelial Progenitor.CDH1,1.3883222939103978e-6,0.41225257777256974,55.55555555555556,30.208333333333332,NA,NA,NA,NA
IZ 1,Endothelial Progenitor,CDH1,CDH1,0.0029010643066816706,0,CDH1_CDH1,CDH1 - CDH1,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,IZ 1.CDH1,Endothelial Progenitor.CDH1,1.4163138849607297e-14,0.2008640648485289,42.32558139534884,21.333333333333336,NA,NA,NA,NA
IZ 2,Endothelial Progenitor,CDH1,CDH1,0.0029010643066816706,0,CDH1_CDH1,CDH1 - CDH1,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,IZ 2.CDH1,Endothelial Progenitor.CDH1,4.157746673106663e-26,0.21219091132647414,37.4384236453202,14.080459770114942,NA,NA,NA,NA
IZ 3,Endothelial Progenitor,CDH1,CDH1,0.0029010643066816706,0,CDH1_CDH1,CDH1 - CDH1,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,IZ 3.CDH1,Endothelial Progenitor.CDH1,8.619018914988295e-12,0.14223503300348642,30.597014925373134,13.40782122905028,NA,NA,NA,NA
IZ 4,Endothelial Progenitor,CDH1,CDH1,0.0029010643066816706,0,CDH1_CDH1,CDH1 - CDH1,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,IZ 4.CDH1,Endothelial Progenitor.CDH1,7.150359298554646e-9,0.16821918816440798,36.39774859287054,18.803418803418804,NA,NA,NA,NA
IZ 5,Endothelial Progenitor,CDH1,CDH1,0.0029010643066816706,0,CDH1_CDH1,CDH1 - CDH1,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,IZ 5.CDH1,Endothelial Progenitor.CDH1,1.025979239062209e-12,0.2515224028608438,41.86046511627907,19.54674220963173,NA,NA,NA,NA
PP 1,Endothelial Progenitor,CDH1,CDH1,0.0029010643066816706,0,CDH1_CDH1,CDH1 - CDH1,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,PP 1.CDH1,Endothelial Progenitor.CDH1,1.2260782329309548e-40,0.2972575562427646,42.047026279391424,9.91869918699187,NA,NA,NA,NA
PP 2,Endothelial Progenitor,CDH1,CDH1,0.0029010643066816706,0,CDH1_CDH1,CDH1 - CDH1,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,PP 2.CDH1,Endothelial Progenitor.CDH1,2.531099143800322e-12,0.19947841834346802,39.97175141242938,21.839080459770116,NA,NA,NA,NA
PP 3,Endothelial Progenitor,CDH1,CDH1,0.0029010643066816706,0,CDH1_CDH1,CDH1 - CDH1,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,PP 3.CDH1,Endothelial Progenitor.CDH1,9.729038594779035e-10,0.17314928412512237,31.346841477949937,12.867647058823529,NA,NA,NA,NA
PP 4,Endothelial Progenitor,CDH1,CDH1,0.0029010643066816706,0,CDH1_CDH1,CDH1 - CDH1,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,PP 4.CDH1,Endothelial Progenitor.CDH1,1.1457843911178124e-20,0.2169672415388157,33.09090909090909,9.631147540983607,NA,NA,NA,NA
CV 1,Endothelial Progenitor,CDH1,CDH1,0.0029010643066816706,0,CDH1_CDH1,CDH1 - CDH1,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,CV 1.CDH1,Endothelial Progenitor.CDH1,8.47623376467459e-20,0.20470245776384904,35.52238805970149,14.358974358974358,NA,NA,NA,NA
CV 2,Endothelial Progenitor,CDH1,CDH1,0.0029010643066816706,0,CDH1_CDH1,CDH1 - CDH1,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,CV 2.CDH1,Endothelial Progenitor.CDH1,8.970520859407986e-13,0.21254331966756218,34.06976744186046,14.144736842105262,NA,NA,NA,NA
Endothelial Progenitor,Hepatocyte Progenitor,CDH1,CDH1,0.0029010643066816706,0,CDH1_CDH1,CDH1 - CDH1,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,Endothelial Progenitor.CDH1,Hepatocyte Progenitor.CDH1,NA,NA,NA,NA,0.038466196997986576,0.10241452961433922,30.37974683544304,19.480519480519483
Hepatocyte Progenitor,Hepatocyte Progenitor,CDH1,CDH1,0.0029010643066816706,0,CDH1_CDH1,CDH1 - CDH1,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,Hepatocyte Progenitor.CDH1,Hepatocyte Progenitor.CDH1,0.038466196997986576,0.10241452961433922,30.37974683544304,19.480519480519483,0.038466196997986576,0.10241452961433922,30.37974683544304,19.480519480519483
Cholangiocytes,Hepatocyte Progenitor,CDH1,CDH1,0.008652987175562614,0,CDH1_CDH1,CDH1 - CDH1,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,Cholangiocytes.CDH1,Hepatocyte Progenitor.CDH1,1.3883222939103978e-6,0.41225257777256974,55.55555555555556,30.208333333333332,0.038466196997986576,0.10241452961433922,30.37974683544304,19.480519480519483
IZ 1,Hepatocyte Progenitor,CDH1,CDH1,0.0029010643066816706,0,CDH1_CDH1,CDH1 - CDH1,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,IZ 1.CDH1,Hepatocyte Progenitor.CDH1,1.4163138849607297e-14,0.2008640648485289,42.32558139534884,21.333333333333336,0.038466196997986576,0.10241452961433922,30.37974683544304,19.480519480519483
IZ 2,Hepatocyte Progenitor,CDH1,CDH1,0.0029010643066816706,0,CDH1_CDH1,CDH1 - CDH1,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,IZ 2.CDH1,Hepatocyte Progenitor.CDH1,4.157746673106663e-26,0.21219091132647414,37.4384236453202,14.080459770114942,0.038466196997986576,0.10241452961433922,30.37974683544304,19.480519480519483
IZ 3,Hepatocyte Progenitor,CDH1,CDH1,0.0029010643066816706,0,CDH1_CDH1,CDH1 - CDH1,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,IZ 3.CDH1,Hepatocyte Progenitor.CDH1,8.619018914988295e-12,0.14223503300348642,30.597014925373134,13.40782122905028,0.038466196997986576,0.10241452961433922,30.37974683544304,19.480519480519483
IZ 4,Hepatocyte Progenitor,CDH1,CDH1,0.0029010643066816706,0,CDH1_CDH1,CDH1 - CDH1,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,IZ 4.CDH1,Hepatocyte Progenitor.CDH1,7.150359298554646e-9,0.16821918816440798,36.39774859287054,18.803418803418804,0.038466196997986576,0.10241452961433922,30.37974683544304,19.480519480519483
IZ 5,Hepatocyte Progenitor,CDH1,CDH1,0.0029010643066816706,0,CDH1_CDH1,CDH1 - CDH1,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,IZ 5.CDH1,Hepatocyte Progenitor.CDH1,1.025979239062209e-12,0.2515224028608438,41.86046511627907,19.54674220963173,0.038466196997986576,0.10241452961433922,30.37974683544304,19.480519480519483
PP 1,Hepatocyte Progenitor,CDH1,CDH1,0.0029010643066816706,0,CDH1_CDH1,CDH1 - CDH1,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,PP 1.CDH1,Hepatocyte Progenitor.CDH1,1.2260782329309548e-40,0.2972575562427646,42.047026279391424,9.91869918699187,0.038466196997986576,0.10241452961433922,30.37974683544304,19.480519480519483
PP 2,Hepatocyte Progenitor,CDH1,CDH1,0.0029010643066816706,0,CDH1_CDH1,CDH1 - CDH1,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,PP 2.CDH1,Hepatocyte Progenitor.CDH1,2.531099143800322e-12,0.19947841834346802,39.97175141242938,21.839080459770116,0.038466196997986576,0.10241452961433922,30.37974683544304,19.480519480519483
PP 3,Hepatocyte Progenitor,CDH1,CDH1,0.0029010643066816706,0,CDH1_CDH1,CDH1 - CDH1,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,PP 3.CDH1,Hepatocyte Progenitor.CDH1,9.729038594779035e-10,0.17314928412512237,31.346841477949937,12.867647058823529,0.038466196997986576,0.10241452961433922,30.37974683544304,19.480519480519483
PP 4,Hepatocyte Progenitor,CDH1,CDH1,0.0029010643066816706,0,CDH1_CDH1,CDH1 - CDH1,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,PP 4.CDH1,Hepatocyte Progenitor.CDH1,1.1457843911178124e-20,0.2169672415388157,33.09090909090909,9.631147540983607,0.038466196997986576,0.10241452961433922,30.37974683544304,19.480519480519483
CV 1,Hepatocyte Progenitor,CDH1,CDH1,0.0029010643066816706,0,CDH1_CDH1,CDH1 - CDH1,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,CV 1.CDH1,Hepatocyte Progenitor.CDH1,8.47623376467459e-20,0.20470245776384904,35.52238805970149,14.358974358974358,0.038466196997986576,0.10241452961433922,30.37974683544304,19.480519480519483
CV 2,Hepatocyte Progenitor,CDH1,CDH1,0.0029010643066816706,0,CDH1_CDH1,CDH1 - CDH1,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,CV 2.CDH1,Hepatocyte Progenitor.CDH1,8.970520859407986e-13,0.21254331966756218,34.06976744186046,14.144736842105262,0.038466196997986576,0.10241452961433922,30.37974683544304,19.480519480519483
Endothelial Progenitor,Cholangiocytes,CDH1,CDH1,0.008652987175562614,0,CDH1_CDH1,CDH1 - CDH1,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,Endothelial Progenitor.CDH1,Cholangiocytes.CDH1,NA,NA,NA,NA,1.3883222939103978e-6,0.41225257777256974,55.55555555555556,30.208333333333332
Hepatocyte Progenitor,Cholangiocytes,CDH1,CDH1,0.008652987175562614,0,CDH1_CDH1,CDH1 - CDH1,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,Hepatocyte Progenitor.CDH1,Cholangiocytes.CDH1,0.038466196997986576,0.10241452961433922,30.37974683544304,19.480519480519483,1.3883222939103978e-6,0.41225257777256974,55.55555555555556,30.208333333333332
Cholangiocytes,Cholangiocytes,CDH1,CDH1,0.025517358770300556,0,CDH1_CDH1,CDH1 - CDH1,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,Cholangiocytes.CDH1,Cholangiocytes.CDH1,1.3883222939103978e-6,0.41225257777256974,55.55555555555556,30.208333333333332,1.3883222939103978e-6,0.41225257777256974,55.55555555555556,30.208333333333332
IZ 1,Cholangiocytes,CDH1,CDH1,0.008652987175562614,0,CDH1_CDH1,CDH1 - CDH1,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,IZ 1.CDH1,Cholangiocytes.CDH1,1.4163138849607297e-14,0.2008640648485289,42.32558139534884,21.333333333333336,1.3883222939103978e-6,0.41225257777256974,55.55555555555556,30.208333333333332
IZ 2,Cholangiocytes,CDH1,CDH1,0.008652987175562614,0,CDH1_CDH1,CDH1 - CDH1,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,IZ 2.CDH1,Cholangiocytes.CDH1,4.157746673106663e-26,0.21219091132647414,37.4384236453202,14.080459770114942,1.3883222939103978e-6,0.41225257777256974,55.55555555555556,30.208333333333332
IZ 3,Cholangiocytes,CDH1,CDH1,0.008652987175562614,0,CDH1_CDH1,CDH1 - CDH1,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,IZ 3.CDH1,Cholangiocytes.CDH1,8.619018914988295e-12,0.14223503300348642,30.597014925373134,13.40782122905028,1.3883222939103978e-6,0.41225257777256974,55.55555555555556,30.208333333333332
IZ 4,Cholangiocytes,CDH1,CDH1,0.008652987175562614,0,CDH1_CDH1,CDH1 - CDH1,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,IZ 4.CDH1,Cholangiocytes.CDH1,7.150359298554646e-9,0.16821918816440798,36.39774859287054,18.803418803418804,1.3883222939103978e-6,0.41225257777256974,55.55555555555556,30.208333333333332
IZ 5,Cholangiocytes,CDH1,CDH1,0.008652987175562614,0,CDH1_CDH1,CDH1 - CDH1,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,IZ 5.CDH1,Cholangiocytes.CDH1,1.025979239062209e-12,0.2515224028608438,41.86046511627907,19.54674220963173,1.3883222939103978e-6,0.41225257777256974,55.55555555555556,30.208333333333332
PP 1,Cholangiocytes,CDH1,CDH1,0.008652987175562614,0,CDH1_CDH1,CDH1 - CDH1,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,PP 1.CDH1,Cholangiocytes.CDH1,1.2260782329309548e-40,0.2972575562427646,42.047026279391424,9.91869918699187,1.3883222939103978e-6,0.41225257777256974,55.55555555555556,30.208333333333332
PP 2,Cholangiocytes,CDH1,CDH1,0.008652987175562614,0,CDH1_CDH1,CDH1 - CDH1,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,PP 2.CDH1,Cholangiocytes.CDH1,2.531099143800322e-12,0.19947841834346802,39.97175141242938,21.839080459770116,1.3883222939103978e-6,0.41225257777256974,55.55555555555556,30.208333333333332
PP 3,Cholangiocytes,CDH1,CDH1,0.008652987175562614,0,CDH1_CDH1,CDH1 - CDH1,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,PP 3.CDH1,Cholangiocytes.CDH1,9.729038594779035e-10,0.17314928412512237,31.346841477949937,12.867647058823529,1.3883222939103978e-6,0.41225257777256974,55.55555555555556,30.208333333333332
PP 4,Cholangiocytes,CDH1,CDH1,0.008652987175562614,0,CDH1_CDH1,CDH1 - CDH1,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,PP 4.CDH1,Cholangiocytes.CDH1,1.1457843911178124e-20,0.2169672415388157,33.09090909090909,9.631147540983607,1.3883222939103978e-6,0.41225257777256974,55.55555555555556,30.208333333333332
CV 1,Cholangiocytes,CDH1,CDH1,0.008652987175562614,0,CDH1_CDH1,CDH1 - CDH1,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,CV 1.CDH1,Cholangiocytes.CDH1,8.47623376467459e-20,0.20470245776384904,35.52238805970149,14.358974358974358,1.3883222939103978e-6,0.41225257777256974,55.55555555555556,30.208333333333332
CV 2,Cholangiocytes,CDH1,CDH1,0.008652987175562614,0,CDH1_CDH1,CDH1 - CDH1,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,CV 2.CDH1,Cholangiocytes.CDH1,8.970520859407986e-13,0.21254331966756218,34.06976744186046,14.144736842105262,1.3883222939103978e-6,0.41225257777256974,55.55555555555556,30.208333333333332
Endothelial Progenitor,IZ 1,CDH1,CDH1,0.0029010643066816706,0,CDH1_CDH1,CDH1 - CDH1,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,Endothelial Progenitor.CDH1,IZ 1.CDH1,NA,NA,NA,NA,1.4163138849607297e-14,0.2008640648485289,42.32558139534884,21.333333333333336
Hepatocyte Progenitor,IZ 1,CDH1,CDH1,0.0029010643066816706,0,CDH1_CDH1,CDH1 - CDH1,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,Hepatocyte Progenitor.CDH1,IZ 1.CDH1,0.038466196997986576,0.10241452961433922,30.37974683544304,19.480519480519483,1.4163138849607297e-14,0.2008640648485289,42.32558139534884,21.333333333333336
Cholangiocytes,IZ 1,CDH1,CDH1,0.008652987175562614,0,CDH1_CDH1,CDH1 - CDH1,CDH,Cell-Cell Contact,KEGG: hsa04514,Normal,Cholangiocytes.CDH1,IZ 1.CDH1,1.3883222939103978e-6,0.41225257777256974,55.55555555555556,30.208333333333332,1.4163138849607297e-14,0.2008640648485289,42.32558139534884,21.333333333333336
